Title,News Agency,Link,Date
"Israel could strike Iran back in 'next few days,' says retired Israeli general",Global News,https://news.google.com/rss/articles/CBMidkFVX3lxTFBjbEZwN2Jtdl9WSGhfcWVKcmh5UmRYY29wc3B6c3Vyc21OMElxVlNBVklSVTJTbTRIVUhueHZvZWZDQWRPal9iOGlqUktyN3JmQWNBRmo1bkhxNHh1cl9oWWhKdFp6eEx5MnhHNkZQMGpJSWZEelHSAXtBVV95cUxQQkpOd05OQkJOWnU4SnVuX2VNTmN6cFpVWVQ1YkZwZ3ZhQ3R1LXNETzFCb2tTOE4ySHAyTm81a1FESDVLSDJSTWdicndUU0ozQ0ZLTkY0blpMb0FKc2FHRmJnVmFnLWdsa1FjU0xVR3pPenFJZHU5clRIYjQ?oc=5,07-10-2024
"Iran 'will pay' for missile attack on Israel, Netanyahu warns",CBC News,https://news.google.com/rss/articles/CBMickFVX3lxTE1IOU5NT0ZnakVfcTFzTU52VDVXOUQ3Q19ZLVNSdnRNSVQ3c3Q2dFY5TFBKY3hfNW90QWZ2ZmhYX1BEQmF2MUJKQllUZFBsVkY0ZHAtai1xWnNGU1QxdUh1VC1LWW5GZ296MG9YUFpxaXdYZ9IBR0FVX3lxTFBxR3M1SkZQLVpHYVk5Mko0aVRYcnZyLUtqVEpuRzh4SjduYVI2LXlPSEp2MngzQXlLVXpNcTNwR1RTQlpwOWp3?oc=5,01-10-2024
Iran's strike on Israel was retaliatory – but it was also about saving face and restoring deterrence,The Conversation,https://news.google.com/rss/articles/CBMizAFBVV95cUxPOXNWanp4cm9GakF0ejJNMk9SSkZ6N0hScFhxSlpCa2paOTl6eVJRMGdiQ0RCRVVtQV8yT1NZOGNRRWVjaGhncmZMLURHd3ByUmtpWTF1TVJzTVRkLVZsc3hISDdSSjhGcjZJLXJpWnhlMFA1MklkTndmRm9OWldiRTdGeC11M0RlOFhid0xuM0ZEUWtOWUlSaTlLVWhDY1RpVHVjUEdiV3BDdUtDTDNXUlNXZlJJcXFNalR2Z0ctcjNGTU5rbEtxV0RQdDE?oc=5,04-10-2024
Iran: Statement by the High Representative on behalf of the EU on the Iranian attack against Israel,Présidence française du Conseil de l'Union européenne 2022,https://news.google.com/rss/articles/CBMiywFBVV95cUxQS0JQV2xiUXh1ZzdrbmFWUG82NlBWZEx0R2hzbEJnQldaYm5LcUJCOUJjWno1VzBjemJkZG50QlBraHhuRFQ1dDlKRFZIY05uY21KeVh2YUhaSkZhUFZOUTBnZXBnTkktMV9wbGNId2RzMzhsWURSRDlJbjFvZlRkUUdKVzczTTdReTJPMjF6aldjX2F2YzFTajNmSEZtRXhpeVMydGxPZGJIbUJDSXJrX1hSdE9YeU5fX0NzSVRtd1JxLUF0ZWVVVVhfcw?oc=5,01-10-2024
Could Israel and Iran go to war?,Al Jazeera English,https://news.google.com/rss/articles/CBMikgFBVV95cUxQUERmQldPbkZycW1meTd3eG9yQkNoYVVEMzRLWWRQcnhyS3hxaGRabkZWU083UjBEZ0RHM19uQmV5eVJxdmpaRVdyZXpIaDNyYktyN2JMUzBCb2FpWWJVMEhlX0doOGlpSmdsdXRDV3drNC03R1MtQXlranhYOFllNm94bUx4dFRTYm43X0dSSjFvd9IBlwFBVV95cUxPZzAxdWRHNXZGUlgxVXljWEExa2RoMGs1bDRFcUo5b0l0dEkybDlaM256Ml91bk9WRV8xazFrN3ByU09DaHlOVVFmTk1XUlRZcjVKVk84d3BVSHpiNExkRzR0UlpnMU55bEVxR1RHWkpTSlZvZXdqNFlaY0VBcDZSMDhjWnA0cGdVM1NJN2ZaMUx2dTZOTHpN?oc=5,04-10-2024
Timeline: The key moments that led to Iran's missile attacks on Israel,Al Jazeera English,https://news.google.com/rss/articles/CBMirgFBVV95cUxQamhtbUhSeXFucllQN2hHcXJIOUFyWFBON1l1YUt5NFBseG5qVjhzQmlPbl9xMVJjWnBIRlNseWZJTXM2V0J5Vm9IY2ZjVk8zTTZjU3BBbFBZYzJLb1VwNE1PWkJEMWlJUUdQcktObWJRSnhfQU1ZNGJvNl9QUTlMTDdlT1RKb3QyUFlobklkd29LZHp5aXk0QU9LVFZKaTRmN29rdW5JandiWk9SRnfSAbMBQVVfeXFMTXhNZHBlWVI2WlcwZnlyaThJcHM4UWZzVnNuaUxwU2JDOVNpQmtpZjdnOGkzTUtkbTNXckowQmk2dnl5Q2VPcjBQQTJscjJEajZwTnQyMTZ0VU9FOFF5bUJjb2FQRkJncHRtRXpNd0NSSldqNFhCZHBXbkZ0WHRMRlRueTJrQXVjYnR4cUhvMnFMNmlKeExObGV2bmlBLTU3Q1VkV1JJajhMWVNlOXNrUkFLWFE?oc=5,02-10-2024
"Iran's strikes on Israel are the latest sign that the conflict in the Middle East is spiraling, presenting rising global security threats",The Conversation Indonesia,https://news.google.com/rss/articles/CBMi_wFBVV95cUxQbGFwS0pqWXJBbVByUVpSQjVITUROVVREbWxvNXJSekFyV0NOOEVqbVFXZEZ1WHItWi1jWldSQU16MFM1YkJtTnZTZUJIZmdmRjBwbnQteUhJMlRITmRXMzVDWTE4R20waV84T3hpbmQ1QzFadjJudFpNbl92dTdpQnFDek12N3BDMXZDWEJ0cXpJanlqOEZWMFhYS3VvZzhSeDZ3ZEJGZF90WkN0ZmJTdmwwYTYxbTVQZWxvTWdKUjQza0pXVTBtZWQyMV9qbFFyMk9hWEN6S1JvQzZXbXpackUxN3B3MWxudS1vem9XM2pYcF81S1J0SlRCVFNRMmc?oc=5,01-10-2024
How might Israel respond to Iran's missile attacks?,Al Jazeera English,https://news.google.com/rss/articles/CBMilAFBVV95cUxOaXVNazFVRjhjS09PRUJMSXI3SWhKNVFHNXZSWHZVOE1naENhcDB2Q0FYX0twUzljSFFoVUM3Rm1VVFhpeFg3M1BnTzNKY2pwTDlPbmE2Z0JGNlBfYzVUdzVqV3R1SURpUVA2NFRhUGoxU1gzOE1hWk1jNV9VVjhhOEtJTkUwd1lZQXc4SFVTOElVMkVR0gGaAUFVX3lxTFBHdTNERm5RZzZwZHltWm04RmpCbVRoN1dPc1k3a1k3QkJvX2RQSlRCRGV5QnVPamVOUFZuWFJuOERJVk1aNTJIZXhackVGWVRpWWdMc0Y2dHRhZ3lHd0YyUVF0T0VlV29nbWxvdDlqQzQwR1dTZThkYl9wbjFYNjllN2VWejNXX3RaR0VQWkdZZk5kQ2ZMeUlFSUE?oc=5,03-10-2024
Iran warns of 'unconventional response' in case of new Israeli attack,Al Jazeera English,https://news.google.com/rss/articles/CBMirAFBVV95cUxPd2swa1JuOVQxcThzbDQ3Y2k0VlotVUgwRXM4akFDWlNyaEhtb21YWG42eEhEejU5QTNfZGlyVV9pOFFKNC1mVFIzbHRVMmw2V0ZLOC0tQ2Q4MUVTRUhFWFlWVnhUN2VtMnBCZWhIdWlOVDhkRkRqaldPelJrN1VGUEp6eE5IcFF2UXVUc0RpeWFFdUdXbzI3aDktZlo3TkRyRy1BX21pejd5LXlB0gGyAUFVX3lxTE1rcW9zWXBSY3pod0NlQWx6Rl9hT0prOEJoZlJwSVZ4bkh3LTFaMUpwc2ZDY0sxSlp3cXhGM0lQWHVjU09XTnl6ZFdZRnk1R21LREN3N1N4dkNfY21pWEs0N09iM3lQbzFpUF9ZVk5tSE9ZYjloQkZUdlhlbDVhMXdhTGY2OGNMX3BveGJiYW4ydC05dEZ5cTZBb1BXMG9uUlZyblpIX05CMkZGRDRoRGxzNXc?oc=5,03-10-2024
Iran and Israel: What are their attack and defence capabilities?,Al Jazeera English,https://news.google.com/rss/articles/CBMipgFBVV95cUxQZkZCSVpYZUNDR1NCZGZ6UENVY2h3RFd6Zm5sOTZnZy1xMkRsdTRVaGRVcDR5cTlTd2JxLXhHZ1Uwa01xU0g4QmtFQ2o2RXFBMHl4Mm53NWlBQ0EzZ0pVa3RPWWl6M1dNaHJGUVplOXAtLTBDbjFGOVhsVmZfQ2t6cUlRZTlLZ3lBcTl3VVhoODFLMnczaUZlTm05MzFXQ0tzc0x6czVn0gGrAUFVX3lxTE1SMjFyTS1ZM0Z3T0NHUzNkcGgxVndqQjVkSnphOGgyZlk2ekN3bDB4aHdKbFVEdHNlSGdJbzhkREZWSER6R2hkT1R5X2d3X0dRRjRLZ0I3YVJUOUVVR094Wm1IUDdkQjBaU2M0VUE0emphNmtRdGVOZGxrY3JOandTSmlDMjNWdlFNOWdfYktib2Zqb1c4V1VfajBGVklvRWlVNU5UZFQ3WmItMA?oc=5,02-10-2024
Iran says missiles fired at Israel in response to assassinations,Al Jazeera English,https://news.google.com/rss/articles/CBMirAFBVV95cUxNYVBGZDg0VDBtT2RwOGdtamxwSFBEOEFPRkw3ZElHTTBPVG0yckNXWGdLMVQtTzNIaG0wRS02YjU0SmlGZFZjWUZXYjVFQW1NMnRMY3BCQmdSR0pjSzBlbmNVMXViUnlIdHpNMnpCNnltM0ZlRXJuX0dkcDBtQm9oLUJ6YkY0b1p6NUlmYWVualdFSDBFYnJBMW9TT2hiQWJDVUhWWXVpa1ZCNjE50gGyAUFVX3lxTE9pcTBBWEZmY1VjaXVHc19nbHRhNUdHdlU5WVdtTHNXRXVJSDQyWDJnLVdKdjI5Zm81VmRTVFdwZ18wUWxTV2hNNzhXUXUyY1BPM0tyUnJHY3ppWUhmZlQ3dFFuQWhsZnpRY1FZaHVmMFNaMG1yZm95NWtIaHBNbTE2bmpHTFRCdkdtbWNvanFGUHVLbXhZWHcwa1BGYXV6SGM5TkltNFNEOWh2M21LeS1WNlE?oc=5,01-10-2024
US imposes sanctions on Iran's oil sector over missile attack on Israel,Al Jazeera English,https://news.google.com/rss/articles/CBMisgFBVV95cUxPZl9NUVN2eXFLS29oOEpwOUlqT0psREg2V1pqN1BzbWtxdFcyVUhCLUVsS2x0NkNONkJJal9PeHl3QnV2NmJXLUVsV1dhTUlDNjM4Y0ctN3FYdE9rMkxEX3lJeGlnaTY5WGFzTHpxeTNuazkyVnRRcV9lakRaRllCVUtYSjd5S0R5YTA2TDZHNnAxZ3RJV29WVGd0VnlSclU4RVpmeGN1UHg2MmFzZlRET1dn0gG3AUFVX3lxTE91NnBxMUNSRkVFcUR1X3lFc1hDcWlrd09jYTlJeXlEVzJ0UlRCOHZZQmVmSGZITVVrTm8wRG1uMHNMR1R4WlFCTmJKQVJfbWo4M19HSUR1NFRTNEVLS3EtWDh0WHphaEphSDZ3Q2d1eFRWajFrRW90bHVmOG15WGliRVMxX2NMdVN0QmRhdGtkdGJzeUVWcjlrdGlqZGdDbC16dDlya0ZtNlB4aTM3Z05IZ0NMNzFySQ?oc=5,11-10-2024
Israel will respond to Iran based on national interest,Netanyahu - BBC.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBvOGU4V1hOYmhFOEhCak9MVG1NX2k4NlZzTl9iWmVkUlhhbjdYZzlvSk5CZDltUDJrYWxpWTIzTlk3TFE3VmVVVWZYbXU2WTdHQURzck5ySERjQdIBX0FVX3lxTFBzZ3kzc1dBem9JajdRRmNMdXhGV0Rvd3Z1Wkt2LTRuZ3FNdnh4Q1dWeVVfZkQ3RkxHODd5X1VScWwtYkZEbTdINjg5MUY1U2hPNVVIREtRblJzNVowRFow?oc=5,15-10-2024
Neither Iran nor Israel will win in this fight,Chatham House,https://news.google.com/rss/articles/CBMigAFBVV95cUxOYVV4VVNqX0tFQzVyaXpQYmtncUhoaHhBMlFxdGFPZnZsWjJRX0JhWWNRU1FmUkw2OUJUQWo5T1RxRTF2c3VBUnlHbzdncUR0cFloS2FoNmtkUlZLZk1hUG1LNGExQTlYN0ZDZzlkQzlrM19mM0NqRHFHSl9aSC1GYw?oc=5,21-09-2024
"Iran carries out a massive missile attack on Israel, expanding the Middle East conflict",NPR,https://news.google.com/rss/articles/CBMihAFBVV95cUxNU3VuWUtuM2xLVHNneDM2R1lXWU04OGZFcWlaM3F3am5GMTBtUDJqSWNHY0ZfYW5PYlhSdzNuODNyNWdpY1h4Nk80X1p1ZUx1dTRBdVpPcjdiTzJ6ajE0SVNkaHFFTG5fLXhISUVUQjZuQlIzUVdFcVBMRDJBRlpEVE9NOVQ?oc=5,01-10-2024
Iran's 'Axis of Resistance' Outmatched By Israeli Intelligence And Weapons,Stimson Center,https://news.google.com/rss/articles/CBMiowFBVV95cUxQRzhWRnltQkZoa2hmXzhFRlhKOWZrakJ2RnE4MW93cWNOczNZaGtvRFhlZFQ0b1I3UmFDWjdHUXFvclhTNWdsb0RGVUdOVS1FNTV3Z2YxczdlQUNBWmo4SFA5eUVrU3E0Q1pUREZpY1VQM3pCY1gxSUtRR2hMbWlZbXVtdUo3SS1sUWs0WVZfbmtsTDhhUU00X0EtU2R6ZHEzX1JB?oc=5,30-09-2024
Israel says Iran 'will pay' for launching a major missile attack against it,CNN,https://news.google.com/rss/articles/CBMigwFBVV95cUxOdXJsNElSM0lEbU9tTTdEek9xYVdiQm5RRzJaelFzS1hNekdlSzB1b0NjVEZ6MlQ0SENXTHRncmNtcVFwMVh4dzNNeHhPaDY4YTVmQ1I1TTdyemhpd3FsNnR0MEZZNjUtNmE5MTg0RDNhWUZ6UzZhMzJkbEdTaGtETGZUONIBekFVX3lxTE11YVU0VnVJck1zSHVNbDFrNmJPMHdUUVNjOFQxQVFkQUxnUk1KdksyRHo4SHZTZTFmOWdMUENTOWdnRFFlTlBfZmlENl9SYXU4Y3hLQy10RnRMVVI3OEFVMDkxbFBXdjhoeHFweHZ2cmRFUXdVVEx2VGp3?oc=5,01-10-2024
Iran gambles with Israel attack after humiliating blows to allies,BBC.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTE04WEVLcFBHekRGdU1UVUl5T1Y4cWlGXzZqY1B6d1VXMkpmM1R5N0pHV1hoY0hQc0xvVm1KbnNFVEhXZkpwa1NweG9pcVl4MU9JYXNGcVRDdnJKZ9IBX0FVX3lxTFB6Y19nUVlwMHJiSzdfUDVRSS1vMXVlTFg5dldlOFZfVHVJSnR2Vm96X2Q1VGxhczJLU3cxN09lUVVUeGdSZ25zOHNrdXlhYlJ5OXJqYkNoN18wVWZWWExZ?oc=5,02-10-2024
"'Nothing going to happen today', says Biden on Israeli attack on Iran",Al Jazeera English,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPOUJLNUhjaTZpS3RpVDUybGhnS05DZk5MWXNxWm1MQWxNQW9Hb3ZvTUFVZzgtZTlaR21EdGh5V2ZZR2dIZEQ4WVgyTWNKU0hOV0VlSDlsbXhWZlIzUEd1VVlxRGVVTzAyNTIzb3lzc0VFZXFfWl9kVW5XYjU0MGJTSlU3R3VPMUV0LTJZU3JPcmx4SlFxb3J3ZFVGdjN4aExCNkNpZHNQb2h0d09qZHJ3VGlXVHlsWl9TRGxwU1M1Y25Rem9ZRVRnZWJjb3YzMGR6NXFXZjljakx3NFhBOGpMVW9WcUbSAeoBQVVfeXFMTmZOMXVGZFdlX0ZweVBVc0VObzRnVU9JX0xzUWQ4S05VaFRzUFUtYmxnMlh6RjJkSnBId2dpMHpqeUdXakFQTDd0TzVqVnU4VlZtbkVyMzBtYWctS19lU2tpdFA0YlRZYTV0eXlrZ2plbHRaSUs4YkhtQVZCSjNVQWxIZXdScklydEQ0WHZ2RjVIYWp5SGdEcWl0S1pfTHNVVTB5TTBsZ09zMnA2MlJIVmRIejIwQ3hRczlYY21uYnkxdE9jbEpBYzZoTW1ZVWVQZHNlWkVfMUhoWkRJdW1JTWpYU2lrSVRXMC1B?oc=5,03-10-2024
Iran fires at least 180 missiles into Israel as regionwide conflict grows,The Associated Press,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNR0lzZTZWaFl6QmNfSUFUQWt3bXJPaXF0aThqbjJHNUh0V2wxTndiNkkwcUZqVUY4M3RVTnlwa1R3YlBmSU5SNUpNU2tvdk43VHRNTGtaWFVWTmVMYWhtZGxyTkx1MExkUTVvdFlMVmF6M3hHTTN4YXN5Y0kzNjVFWXhFTkhMVEdHallWVVQ0VjNyR1lCQk04NkluRDhnMWJscHJyOTJPcDE?oc=5,01-10-2024
Iranian FM pledges 'stronger' retaliation if Israel strikes Iran,Al Jazeera English,https://news.google.com/rss/articles/CBMipgFBVV95cUxOTUk2STRmSHJQenN2eVFadTRiWVdDUW5VYW5odzU2ckFiRjN3WEhqMmhDWmhwMFpxaXhMT1FRLVlqOGNPMVpDT2c4RWEwbXZYY251elJrbEhnVnRxQkN2Mjh4Y0VDcExyb2pfREdBSlBWRGFlU3B2YWM0NjRueXltekZ6N1RtZGpOQ1NkMlpoU2JBSi1VdXhiVXR0RTk4ZHViUE0tVjVn0gGrAUFVX3lxTE9DS1NUR3JQREpGZkRQWWc3WVBzbEFHWUNNSC1la2lxVWd5bU9NdkVGdzU1VW1yQVZqeFNXbVlEakNFd2gyV05qTmpSTUVNNjIwTGtGV0Y4eXdEMHN5TlB0TEdtbnJKcVdGRVVReVpsblZrUzJKVHVnUFFORWFGZi1zUUJOSW9aVWViODJIUHF1SmtaVzRWM25rNGdrMVpuRUlfY3EzbllmUnhsUQ?oc=5,04-10-2024
Biden says US discussing possible Israeli strikes on Iran oil facilities,BBC.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9tbUpVdF8tSm1XVjJtWThTWVQzNFo4aTEybHJ1V29odlZ1cGJON3ZKUVZBVGdBb0tReWUzVnl2WTJYeTFROU9pal9vMmJZT0tEdU9LSXgyNFY0Z9IBX0FVX3lxTFBkdTNJNWR4YWFtX3NhTFJXOHA4QmZhVTFwb2VITko5LVc1UUJJLVhZQ184dzNBektxNUFLRXc5OHNNZ2I2OXBfMlU3aUlPNjN6WnNrUUhrTzI0eGVhVl9F?oc=5,03-10-2024
Trump campaign says US intelligence warned of Iran assassination threats,BBC.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTE93cENONnF6Rkg0TlUwc1JEYWpVNUlRRUFtRFd3aTlUei1zb0ROUU9CNDhOejN4VG5FZ2Q4NDBpbkdNMHU0UW8xZGFIWTFwNXJaakhfeHhjcWVTd9IBX0FVX3lxTE1uam9VcFd5cWpYelU4RkFEZzZ4a1Bod0VNX3NnbkpwWVFObjNYc3FuZFNrOXNUNDhUUlFVczZDOTkwdnB2UU52Ujl3U0o4enRON1pLaUtkS0JfNklvWFR3?oc=5,25-09-2024
Iran's 'emotional' retaliation against Israel,POLITICO,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPMzJteWZ3S0Y3a0VnblNYdnJDcWNLRGxGQ1Q2WlVqdHRseWVYY0NGT1RFNFV6X2x6ZHZSeGpBZk12eGJkRURJZTdGd0dxWUFPbUJlakFpSExDY0V3dUd1bHpLdWhyYmtMSGh1X0lsUlVSekFLcDgzUjZMQkxWUDBpOVBzb0VxQkdBU0pxYnd3X0VidlF5WnZGR0l5UlFfbmlYdlVwU1BKcWNqWUZlYlZKTEZ1ZGlwcm9EUHZrTURXbkY?oc=5,01-10-2024
Video shows Iran's missile attack on Israel,BBC.com,https://news.google.com/rss/articles/CBMiV0FVX3lxTE5BN29UUW9Wc29naG96Q3dFVXZsaFR4cXBxbjg0NFRBUWRjbVRHVV9wcW1SR3k5aHRpcDNseE1SWmdGNkVPOEZDYUFSZ09heGFTa3IxV0JXTQ?oc=5,01-10-2024
Will Israel attack Iran's nuclear sites?,Al Jazeera English,https://news.google.com/rss/articles/CBMinAFBVV95cUxPU0pRSzhYZThnb3lkajJfNWR6LURBZDByR0JVWjZFRC1Bd1JaajZRdHRWd2c2MUFGTUFKWGVfajlvQzZkUy1QUnJaVUNmUEJ6N0t4WjBFT3Z2bHlmV0VCZUlUeXdaa09KOFYzUkh3RzRsZVlKWk5GNzI0c1RDNUw1WHdDTjRxSkkyRTh0VkR1bXlQWmhRNUZDWVJodjnSAaIBQVVfeXFMT0YzT0NZb1lCR25GU19EWlgyS2VrcXBZOHlZTXJSREZUZlJiSHV3MDEtaG54UG5hVkM0SUtFS01ybHVrZzFleTRQc1N4alpycDJfRXVyVnZBSG1zTjY3dm5ETkJ2VjlvOWRqcGtkRk5Sd1FlQmwyYjdCVFM1Y1J3bVhuSHRtWURDWHd5bUZoTmRkN1Z6VExneW94Q0lPRGI5NkZB?oc=5,11-10-2024
Iran engages in urgent diplomacy as it braces for Israel's response to missile attacks,CNN,https://news.google.com/rss/articles/CBMimwFBVV95cUxOd1Q4ajQ4eEpBX3E2dlMycVlreV9FYlpNZDJKb2sxWkpjWllILXhfRjhTRjM3NEhBOXpPUFpnVnUwSFR6M2Q2TlVBS1ZGWVQ3VVhXdTZQOUd0MGdoMWtCNFM2aU1kbXNELTZwaGtDX29hdm12NGZGLTFiNERNYXJpY01rMTIzOTFWTXBPMm52S1FWYVA5eElMWDA3b9IBkgFBVV95cUxOZzB6Q2xxQWdfeVVjOF80bnR0dzFsTXBCTTc5MGtiQzIzQ3JqNkZZVU9EQ2NOYXRtQllCRzhVV0tmZHZRR2JXNk9xWXN4NVBIMVhEclJGcGt4X3kzNjJqbnJvNGJfYnNXQXRiN3VSVzRDczNWb0x5cXg4RFI5eEtIWVNQMFVQMV8zWURpb2VJNFNndw?oc=5,12-10-2024
