Title,News Agency,Link,Date
When will we know more about B.C.'s tight provincial election?,CBC.ca,https://news.google.com/rss/articles/CBMilgFBVV95cUxPRHE2ekRzLVZRV2lSelZjcHBJSkQ5RWZ2NVllUnVyOWVkZVVfdUxRSDJuZml2UE9MRHh1VllqSExKZTgwRENoWklDN1FCcjhOWF96c2plc2dDQVlOZHB1eXlGR1pSck9JVnRfZWxjR2l0dEZjVmhnUFhZUmdHdWpEQkswWjl5M1pfN1dNTk1UN0hLakd6R2fSAUdBVV95cUxOZnBTQ2lsZWNsTzJQY3VhLVJSSnFSMW5pSGNQNXB5ci16UWNGRGVhbHRWc3RqaHlJQmZtWUtIT2hrTGEtSDk1OA?oc=5,20-10-2024
Election BC: Rise of the Conservatives as results in limbo,CityNews Vancouver,https://news.google.com/rss/articles/CBMijwFBVV95cUxNLUc4clJwZHlWSmdMWHlDVjZzX2R2dFhwR3ZaR3JEWWJ5X1Yxcmh3S1dIX3VBbmlQVEh4R091WEZHTU1tbVA1ZDU2NHM3VG41ODI2cVZZTFRxaWFUNG9tRUhHT0h3dWVPVjkza3k4V3BSalVCSHlqNGlvYnU5ZUp3R2VkdDlycWVjbWpoQ25FRQ?oc=5,21-10-2024
BC Conservatives post massive gains across Lower Mainland,Global News Toronto,https://news.google.com/rss/articles/CBMihAFBVV95cUxNb3dTQ01WbndRWUItT2dHTURSYXh1SERkanQzb1dDeFZDMEVaTGpRMmNseUJZcFNzSkFveVliZ0hhYmRyZnRuNjd6WjNRamdjVEdubTVvSl9HZG9mWTV6LUV4Z20zOHdQRlVLN0JUd0ZiN05UOXZJekVjQV9zMG9faXBkb2_SAYoBQVVfeXFMUFZKdXFveHZMalRKZVJNSkZwaVFrd0VvYkN3MUVhaGNSVDlQbE5yc3pnSzJJLTQyU0UzYWVXNjhmVUl2UWxUNnlwS2gtenA0Qzc3VXFyc1dtQnpkRHZMaWMtc2hJc1RzbFd5ZkRXWnpaMU1UZnljRUJqNDlpYk9vWUFrS0M0QWllaXJB?oc=5,20-10-2024
"B.C. election uncertainty reflects voter 'frustration,' Eby says as final results pending",CTV News Vancouver,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOUjdWSGF3MElRRnpmN2ZfS051RHhoMW81UVg4ZC12WlNCNDNRV3VBY2s0eWpWQlI5Q1RTMTg4UGV1R1BmM0JiMEhtR3hiMGhsVmh3QzdTd1NUYUdOQmYwZzJtcHVBMWNuUmhzZVp3bmo3YlItT1ZVWS1TSEpkYlYzNjRzajMxeDFnbXJXMTQ2Uk9jUktBa000MTlMUDV1UGk2R3RzdngwWmtiWllNS1Y0UHJzcWJlMDlu?oc=5,20-10-2024
ElectionBC,CityNews Vancouver,https://news.google.com/rss/articles/CBMifEFVX3lxTE1pU1Y0SjZERS1PRjhicmlwWExsemxJbDJVTE03RVkwbTNJeG8wWFZ6ajJzUGhpQ2VCT2t5RXBoUTh2NmdaVkZxNlJkQUo4U2NVQ042TzlWZlVSLXoxZXZJYVRrbF8zanVnV2dfN1NsamprUzN5ZlN0TXhJd2w?oc=5,15-10-2024
"B.C. election: Eby, Rustad win re-election as their parties battle for power",Global News Toronto,https://news.google.com/rss/articles/CBMigAFBVV95cUxNOVlLbFRJMnhIQVVCdWVxYkZWN2Nod043ZTE0anpWNDd0RmpTOFk4aE1VdU8zZ3VaWTRZbUVZWGxZSFdrNDF1NUEzaEU4YkFhZERxRks5YnpSU1ZSN3UyN0lZeGZLU3dELUYzcDZGMVlOdmRfNTRSMmRCTDIxTUdLYtIBhgFBVV95cUxNekpDWlo5aWlnTWRJMzFCT0k1VGtnOW5uUUhOUC0yWkFnYWRNdzE2alJud2NrN3I1VEVkVHJVVDhmWDd3cnQxTWxyajh3TVkwTXp6bW9YYUY3UVl4UHlqdzhRUzh2d0tuU3pUb0JhWVZQWE9MNml4d0FoUmtYNmRVQ0JDZGY3Zw?oc=5,20-10-2024
B.C. election results still uncertain as NDP and Conservatives vie for Greens' support,CTV News Vancouver,https://news.google.com/rss/articles/CBMitwFBVV95cUxQUW5tS2xxVFdUQU1JdllkZEp6WW02a0VmRnRKSkJnUDhsUGZXY2VKQnB6WmIwUDZYSktCUHA4S2FKX3VQSndybjh2cHprTDhJV0h4RERSRUlGaEVHeGMwQ19McmpoZFQxSFZmd3VfZGJ5Mk1uT1BLMXpxTjNyeC05cWVCVzlKMHVwc1ZsVDMtdzJRYi1SZ210eHpTbm9HYlhYVE45U1NzVVpYTXdhckxwOF9xeEhRWm8?oc=5,22-10-2024
2024 BC Provincial Election Results,Energeticcity.ca,https://news.google.com/rss/articles/CBMigwFBVV95cUxPS1ZiQV8xd0ExT2xQN0F0alVZYlR2aERSRU12TkJnMGVuc1R1cV94MWd0R1Y1cE5EeUVvcW40dlo3NG9kdlV5ZVpIM1BmYTc2N3Z1LWtXdVY1TURvZ3Fka0xXZ2tfS19GSzlfNGZuejR2ZjdiQlRTUXFleTZPV0IzWDV2VQ?oc=5,20-10-2024
Here are the B.C. ridings with the tightest undeclared races,CTV News Vancouver,https://news.google.com/rss/articles/CBMilgFBVV95cUxQUGZibi02S1RBTVJEM0lDQnNQWm5mWG9wRnhEcHhTcmVEcGx2NE5yWnhRaWRUTmpuOFhwVkl5QklDMlhxTWZyYllmU3g5YkliTTJhc0lzemFMZy01aXhsR0xVZkpFYnZueUJqWlVaYkYyTk5HTnV5ZUoycTVBTTJGcVpWTFVNSVJyUVV6R2NGc2MzSk5UekE?oc=5,20-10-2024
B.C. election: No ex-BC United candidates projected to win their seats,Global News Toronto,https://news.google.com/rss/articles/CBMiigFBVV95cUxQUWhRMGY0eV84UzUyalVfSVcybVBCVXlNZ2RTNXZMR3Z5UER6QUd4NnNZSmdMdDhTUTR0SndXR1BEelp3dWNkcDRjTHF6WTdONktzUkxITjlNbkdReWtIb0hqWDFkcU5uMlVNTkZFRkFRMUdEUFUxZ0o0Y2VuSHRTWjh2dkplUzRDanfSAY8BQVVfeXFMT2hwYjRhMDJ5MVQxTUw1eVprMGMzb2xkV3N6UklDQjRHVG90X2ZpZGdXeXFYUU03d0lwUXdmSjZRa3RQMklKM3BTbVBvdVBkcXdqanBnblV1N1FSbHVIbTdNc3lsbHBZRHpNRkwzMnF3bGthc2dyT1QyZ1NsQnJsN0U5OFhodHJ4RU5RWElKSHc?oc=5,20-10-2024
Too close to call: Nail-biting results in B.C.'s 43rd provincial election,CTV News Vancouver,https://news.google.com/rss/articles/CBMipgFBVV95cUxPTDFQTFNmS1RQYmdnZEhCanhqZERCZHRZcm9PeW93U0hSQUFUeEtwNVRLem56Y0FKRi1zamdDRXk1SmpzeVd5YmdOT1VjNFFGWTJ3enVsajNZVTNQWUw4TTlQWkJpMDg2UE1Ua3Fyck1BbWhyS1FYM1R6NkdVempJRldNcE9JbHFQRXlJYl9RLVN5VUhBV0dEclMyTjY4Q1lGTEFGSkd3?oc=5,16-10-2024
Conservatives' stunning rise leaves B.C. voters with a once-unimaginable choice,CTV News Vancouver,https://news.google.com/rss/articles/CBMirgFBVV95cUxOYlo4TjVjOXpWTXhnZk93X3A0VWZybDBYTnNGU1dVYmJJNXF3MG5qS0FHSERyVDdWcExLVWd1NVMteXppdkdYWmdxOHd5M051cWduZlFEQ1FZOUhUVDZCczJTQTBhcldmTEx6NnUwX3k3NThab09scUcwYW5GdnhmMVJDVGFVcFh3c1QwSnRGU3plNzEtTS1lRDh1UDNZYmh6WS1LdG5ERkV6c1B6NXc?oc=5,19-10-2024
"NDP, Conservatives in tight fight to the finish, with no clear winner in B.C. election",Times Colonist,https://news.google.com/rss/articles/CBMi1AFBVV95cUxQOVhGcW1yXzBielJRYjgyRnVjVXFQQXdKd2lQVWxLWVgxVEpPNi1sNzhIZXluLXQtOXptSlFxNkhYMnEtZ0x0SDNkaS1RVV8waVRmSmZuakNaNG9TeVh5c2RiX0tKUGJ4SmVoM1Qtc253aDE4STdfNl9wWjNoSVVTaHpFbllaQXhYRjRFdmFaWUNkT3dveWFSQWozTzFfdDFKM2dCRHEybVVjOVhBU0Q4aFZlRUNrMHBtWnlYNnkyS1hPN05tY1BlTzlnNDdWT0p0WV96Yg?oc=5,20-10-2024
"B.C. Votes 2024: Conservatives sweep three Richmond ridings, NDP takes Richmond-Steveston",Richmond News,https://news.google.com/rss/articles/CBMizwFBVV95cUxQTndMUUEwS3RjT3QwZ3BYVVYzQndPX0s3bmQ0Rk9QZlhUWDY1Z1BySDN3QndsT1RqaEJSS3UzQnlCREtidXRVTHVQTnRTWlBpTC1QRHVFcFg2ZEQtUHVVZHlRMUNYWnZDVExidzBXclVhT05LUjNPUHBuTlpqTW5ZUGU5MDVXRXdsTWFJcmJ6ZU9HSnpzZGt5c0FERUJPRTA2aHlld2d0SG9KX19hdHdzWDhGVDBiS2g5MmEycDRia1dNZnIyTFIzb296akIyYjA?oc=5,20-10-2024
BC election 2024 results: Vernon-Lumby,Global News Toronto,https://news.google.com/rss/articles/CBMif0FVX3lxTFBkdm5YRTdmQlhQekh3UXRRWTk4c1V3TlBjcjhCd2l6SDBXSWxXa2dkd2h4ekxfUDEzamQ3Yy05NUY0cVdtZWlLdEZ3QlhUdElGMGlIQmFQMGN0aC05Z2x4S2NzMG00MTRTS1k2SUtPMVAxVDZkUTEtaHlycURPcmfSAYQBQVVfeXFMTkhMWDc2Z2ZNLVltY2w2LXV3dHVwdncwRmpCRGsyZFZYU2xYd0czWE1KOXFLZFJXbWtkZnNCakZaUVpkeHhTU2ZhUHNBMG9UUUhEV1pnYmpsazl6SXJTcGE1a2dUZU1jVGlDVDR4Z3JrXzktWmk2Z3JKWWlsODF3NlVSQkw1?oc=5,06-10-2024
"Opinion: As the B.C. election results remain uncertain, we must reflect on the wisdom (or lack thereof) of the electorate",The Globe and Mail,https://news.google.com/rss/articles/CBMitgFBVV95cUxOdHBLQTB2cE1PTHNNNzlsbDFTZUZwbm1STnpxaHBTZUdIZldENzZDTTlfR3o3NkN5SExrNjJhN2Ztc2pMSVlWWmhkeWFScnhHNmRncTVfUGtvdkNhbG9aWFRhOFAwUXNCQUJRcDdEc3BqWk5rN0hFZU1jaENRZW9rY0kxc2J1cmJSM0F0SGYwbVAzWjdvel9LdVJMWElTUzZ0Y1I0OUg0clUxRy1ScktkRFlTQXBTdw?oc=5,21-10-2024
B.C. Election Results: Conservatives take Okanagan and Interior handily,Vancouver Sun,https://news.google.com/rss/articles/CBMicEFVX3lxTFBxa2VtQnc2cGJvY096N1ZDbFJyQ3E4NEhTbmVYZjlXS0UwZUdJZ18xTjJXeHkwckM2TmgwckZsZjYzQ3JQeGFvOFB4MExBQ0cweVk4NmtqUENiN2ZnUEtVd0VLbWxHUTY3NHhtY01aX3I?oc=5,20-10-2024
Divisive B.C. election poured cold water on the NDP's majority,CBC.ca,https://news.google.com/rss/articles/CBMimAFBVV95cUxQbGthNjFLUnhjQ1hndmozQ1p5N0JYUHRxUVYyaThtaHpJQ2FrMHgxeU9JQlNJOTBfbm5LcFV6SUVETkE4c29rYmpENzBwYVhyQkswX3ZndHFNMmtiMkxZUXgxZTBWcEl3YlJnTFZxdjU4bnQ2YUxmZmtkNXFEb1o3Rmg1eDY4SkNrWmd0c3NKejh1R1BIQVBjOdIBR0FVX3lxTFAzcWQ1V0JLTVVCVHpsdGdLcUVZeXFKQU0tS0MwLVFLd3ZTWC1NY3NjMDFxNkhBelBpbEVZdFdWWklKc01FRC00?oc=5,20-10-2024
How Global News is covering the 2024 B.C. election,Global News Toronto,https://news.google.com/rss/articles/CBMihAFBVV95cUxPTnZvMzFXZjFzZl9BemdrRWRkTlpsSmg0emZjdVVjUEVHSlBxVGFOUklvRGJMTnhPd3htVjhCeTdsaUN1bXBQVzU4V0dvcjZPSDg2OEVhQXFHS2lDNEhDanZzZGF2Zm1pRU1hb0ZMYjc2amFuTXdhM1A5a3hLaVZfUklxdFbSAYoBQVVfeXFMTWlCcDNuWnc4SjJaQmlCeXhxT2JNbUVHQkhmRElXSzJCVFZ0cmNranFPdEV3SGdVYWVoakdUOVpwVllJb05uUENWbVFfSlZIUGFLX1pwMWtrRU13M3lVeDROUi1SaE92N3NjUmkxUXIwRE5ydWNvcEM5MDFDdHM3TC01Uy1DdkNRRXln?oc=5,16-10-2024
Elections BC confirms recount in two key ridings,Vernon Morning Star,https://news.google.com/rss/articles/CBMiowFBVV95cUxNS04wb01LQzhmOFM5Y3VXVHpod1pndUVXaWxXd3N3VjMtN1czTldyRWw0azlUSENCcHR0aXhLOEdVb0xkTzQ4b2VWRVVqdEJoUklvRVN0cmJMWjZ6bHFNa2dpcmoyLWNFQkMtdzBaNWFkSVhjMlhRVGpWWXNCV1NRX2NBb3gzUlliLUtRMHdPTTctLXJtbXd5SmFSZ3UxdG5YeW0w?oc=5,20-10-2024
"Just 20 votes in this riding separate NDP, Conservatives in B.C.",CBC News,https://news.google.com/rss/articles/CBMimgFBVV95cUxPVzZyZmpCUlc4QTluMWl5MTE1VTVpemFRYVl0dEZBc1N2Yms4NlVxc1MwY0c1RnFQcEk4X2hBMTdIQWV3c3hoOUpsSnktdDVxa1R6Q0hXdjVuWEdWS244Qlh2dXVOaDdTQXB2TF95VVdXVXRxVnZKYTB1WTF6aENJWElCbFNHVU5taDcxUXJ0M1RtQ0lIQ0VNRHBR0gFHQVVfeXFMTTgyWXh3MHRPb0dqUEJNOUJ6eEh1a2JZZzQ0YzNUbldBdGxILWNGV2xJdUhCRm1hX0FYTVNubUk4a3R1REtOODg?oc=5,22-10-2024
B.C. Election: What the party leaders said as votes continue to be counted,Global News Toronto,https://news.google.com/rss/articles/CBMirgFBVV95cUxPc2FqXzVDeVd6T0lPRmpyRE9nS0tsdjZsMmZ4ZkFwbUNnc0pqWFFKNnlsX013d2tMX284MVdYUVRFbS1DSVB3QlpzbUtRamhJenkzdi1hTnBCYW9tZ295OUQyMFFDRnoxNFJTNHE5VGZqRmdfV2xJcDl4b2dJelhSdXhtc0wyNzJMUTZBNkhkU3ROT3dDMkd6MzZDVnA1bmpTUms1V1dIRHI4M2RaQ3fSAbMBQVVfeXFMTWZodnZob0Q2S1hES1dLSVhmS08wX0hMMTR4MmpJby15V2xQSXY2MWxVMFZTNFNpYzlwbmwxM1J0UTNUU2dtZHlVRWdmenRrZm45dkRhU0wwbUFMVk12TzRUMUwyNWJCaGY1UWg1aTlnZ2dsbl9BcFZuYXpCNzc1T1NMQnRNaFhlZVdXSS1WdkRvTFEwbXBockFLSW5pWk9hZUFFeGdsRVFjQXFBaDlxR3NtU3M?oc=5,20-10-2024
BC election 2024 results: Nechako Lakes,Global News Toronto,https://news.google.com/rss/articles/CBMigAFBVV95cUxOUWJlRzV2b010RXFoeENkZ2ZHcVpTOElfLWZ2VjdrMFNsRnBMUlJZYzRCdEgzaEhsdVJPY1ptT1VaZVZmMHUyYlFRV2xnUC0wc0xkSWF3cEEtZXVEX1dZc3c5U292YTBqNWFNcW55S2ZOQndfRkVuMW11ZGRXbmJBYdIBhgFBVV95cUxOSUZoNmtieDZwbDJ6Qi1zS19CYkpIQ290R1ZDNkF3UEp2cS1ma2tfUmFUeU5TMjRIRHNibUVOVlZOSDc4Y2ZJZkhQemxMZVpROUl5dGRWTE1LSFpOSFFIZTR3eFhWaGQxeE9Hc2NLUlczckdfQlZwVnRObTBZZm5yLURnX3NqZw?oc=5,06-10-2024
"No clear winner in B.C. election, with NDP and Conservatives locked in tight battle",Nanaimo News NOW,https://news.google.com/rss/articles/CBMivAFBVV95cUxNR1JTSU1UaUtfbnhxY3Y4bkhVYXpXVl9LTl84VkVuRWRKdUY0NGk2NG5Wb3dxWWl0c3d0ZExZUUE4WDR4SnF2WWstbUt1bnNYeXNRZVJ0Nmo1M2VKWDNMLWhBMFFkR2lkLXRfSTBFZzFUMER6Zi1tRlJyQU1HTVdpbTA5YnhwNmc2SEw1Zi1LdW1sbkU5bDdlZTdlbjBPLWxuNDdTM2pIdnFZUXp1M3hWbWJTNTRBTUx0WjQtdQ?oc=5,20-10-2024
BC election 2024 results: Esquimalt-Colwood,Global News Toronto,https://news.google.com/rss/articles/CBMihgFBVV95cUxNdTN4NFhQUnZGdHc5TUpTMFhoRkhGOU42YjNTODB6aU14ZjVNVVNOMkZFV1J4QlRXb2pXbU1nUGdxU29RYXIxVlBZVzRINjFiR1VIbWpjOXVGdk45OWJ5eDRWMVFCR2RSRGllanpHUGdZZ0xETVhMeVRZTjlEMWJrZTgzY05nQdIBiwFBVV95cUxNLXMyTTh6dmdHTWVGcVE1VC1xazVtQlkxMkw0UjIxTUIwWlhPcHZ3TnV4YUFOczBqSU1hUHc4OWNQV0lqQUxaVEkxQmx1T1BfbUFpQjdUMmY5bno3YjVGM3NmTlB6cnRYcEducWt3NEJWVmh6TEh6QVhSRVB1b3dURzY4aXlNQkpGcmNZ?oc=5,06-10-2024
BC Conservatives leading in majority of 10 Surrey ridings,CityNews Vancouver,https://news.google.com/rss/articles/CBMiggFBVV95cUxNbEd2c09xNm1OS3o1cHNuYm5GLVEwVDFjNVE3Uk9DVHVCV1JIWEhpSFVOY2RmR2NCZWZpQ1RwcExSSHU2U3JkTHFmVjVaem1KTDJZNnp2ZFBfSHh0blY3bktKa3h2RWFXSlN2QXNtdDhpMExrVHp3b0hjQ00tR2FuOXhR?oc=5,20-10-2024
British Columbians head to the polls,CBC.ca,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQZXVVSTk4UVNWU1Z2NVN0MUd6X05LX19JenZ3dXNCcmY4dzFjSWh5Q194eExEem05U05EalQ3bTk2eFgxWlI3NW0yckJ2ZGVlRDU3alZ3SFFPb2ZRaThnUGo1UkZQNC1lTHl1dTE2VVV2MEstR1Z2aDFHY0lUYlZtLVU5Qkdsei1pRUhSVjFwSnA0U3RHS0ZZSzBMODNpemU4UzUwR2ZDbVlOZjDSAUdBVV95cUxPV1Q2LXhDclNNNmhFejBkNEthMkJJRVRjUmY1QV9MWWxiZ2RSQVZYTmFTcjVENWlIX2puTW45SzJhekpmX3phMA?oc=5,19-10-2024
B.C.'s final election result won't be known until recounts complete Oct. 26-28,Coast Reporter,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNS0NGRXJYSVhoem9lN0p6UlhvRUhfS3hGRjdBMXUwc1ZqUUVvV1RKLVplRnN2b2tDRVpRUnZHUEhJODYzTDVKQXNfaXpaXzdhT3BiTmt5MjhSV1JLSV9GSDBwNUFVelNVS2U0encwTnFSV3ZwdkJONkNYTDJIN19nY1BQcmRvSm1laDduT0ZLREVlUC0tNW9nTER4YndabTZ4VlZYMkVValBiRkViclkxTWQwcDJzUGNDZXNDT2ZmWk1faWM?oc=5,21-10-2024
B.C. Election Results: Race too close to call as shadow of 2017 election looms large,Vancouver Sun,https://news.google.com/rss/articles/CBMic0FVX3lxTE9CeXhDdklMaWwyV0o1cGR1SG55TFFJcUxPOTJhN1VwSTdsMm1LcUJ6OE5SUUN4QUFOU1k4VmdNRUVHMGJkSmc5MWF0QkxrZE5jb2RveExzVDQ4THFUd0w5SmdVd1FfVzFCS0RHTzR0djNxSTA?oc=5,20-10-2024
"Vancouver Island remains an NDP stronghold, with some green and blue in the mix",Times Colonist,https://news.google.com/rss/articles/CBMiygFBVV95cUxQRVBySmJqMG90TjlNN1MxZ050Rm5hNGN5eF9KS2R3UlA3R3V0Tm93Y0lTYWVjRmFIMFQxeEItenQtcTZFa0pUR1VSYVNpdXRiU2FIT0lQYVRBMElqTko2MEZad0xuaG52VHVoZktfcFhtQVhaWjBGZVRySHR1VHZGZE51ZUxGVFg3eVc2dVlfalZpZVNjSDcwUmNGU1VqUHJvRzlvS1UwVGtzNjcwZmVzeTdEcWE3NDZHbVpZY2plWGFrNG1jV1ZKTXNR?oc=5,20-10-2024
